name,latitude,longitude
Bledsoe-Green House Museum,33.325133,-83.3882183
Uncle Remus Museum,33.3214395,-83.3885748
Heard County Historical Center and Museum,33.2798404,-85.0985528
Bulloch County Historical Museum,32.482905,-81.7482355
Confederate Museum,33.5579096,-82.8959785
Elberton Granite Museum,34.116778,-82.8723618
Science and Technology Museum of Atlanta,33.7663241,-84.3809841
The Telephone Museum,33.7734392,-84.3868712
Children's Museum of Atlanta,33.762471,-84.3917414
Atlanta History Center-Downtown,33.7576013,-84.3873346
Herndon Home Museum,33.7558062,-84.4067828
Road To Tara Museum,33.7728837,-84.3843711
Bradley Museum,32.467365,-84.9749315
Lapham-Patterson House Museum,30.8455272,-83.9830037
Washington-Wilkes Historical Museum,33.7352612,-82.7320674
Lanier Museum of Natural History,34.143,-84.0002
Gwinnett History Museum,33.9525322,-83.9889183
Clayton County History Center,33.5216,-84.3528
Red Hill Lodge,34.4534353,-83.2715477
Alabama Sports Hall of Fame,33.5256846,-86.8100993
Reeds Hunting Lodge,32.4856934,-87.9886286
Post Oak Hunting Lodge,32.4497352,-88.2510251
Twin Lakes Fishing Lodge,31.1718416,-85.855492
Southern Sportsman Lodge,32.5415256,-88.0861323
Rooster Ridge Hunting Lodge,32.4376389,-88.0516862
Anniston Museum of Natural History,33.6965818,-85.8202463
Old Cabin Jail Museum,31.2912874,-85.112152
Three Notch Museum,31.3065595,-86.4807911
Cullman County Museum,34.1795656,-86.8433301
Phoenix Fire Museum,30.6871819,-88.0433422
Pike Pioneer Museum,31.8246003,-85.9963407
Clarke County Museum,31.710157,-87.7772218
Kentuck Museum,33.2406734,-87.591952
Thompson Neely House,40.3312761,-74.9383262
Boyertown Area Historical Society,40.3318319,-75.6371816
American Museum of Veterinary Medicine,40.295878,-75.894883
Boyertown Museum of Historic Vehicles Office,40.3313879,-75.6390371
La Salle University Art Museum,40.0374846,-75.1523978
The Doctor's Museum,40.1733,-75.1073
Wharton Esherick Museum,40.0836646,-75.4932112
Wyck Museum,40.0400086,-75.1784283
Greene County Museum,39.8892028,-80.1247485
Peter J. McGovern Museum and Official Store,41.2286139,-76.982039
Paul R Stewart Museum,39.8994614,-80.1877492
The Oakes Museum of Natural History,40.1577651,-76.9871686
Pennsylvania Farm Museum,40.093152,-76.2791235
Indian Steps Museum,39.8637127,-76.3766277
Valley Forge National Historical Park Visitor Center,40.1012787,-75.4226281
Schwenkfelder Library Museum,40.402877,-75.5029588
Hopewell Village National Historic Site Visitor's Center,40.206729,-75.77378
Bynden Wood Lodge,40.303109,-76.087483
Glatfelter Lodge,39.8353624,-77.235785
Crum Lodge,39.9005585,-75.3563711
Beaverdale Sportsmans Lodge,40.2522946,-78.6829488
Sorrelhorse Hotel,40.1478874,-75.0585044
Martinsburg Sportsmens Lodge,40.3784082,-78.2494561
Grand Lodge of Virginia Library and Museum,37.5391559,-77.3797519
Virginia Military Institute Museum,37.7900643,-79.4357438
Drug Enforcement Agency Museum and Visitors Center,38.8646656,-77.0581224
Fairfax Museum and Visitors Center,38.8445451,-77.3004972
Blue Ridge Farm Museum,36.9238314,-80.0235218
Patrick Henry Museum,37.0322328,-78.8980704
Greensville County-Emporia Historical Museum,36.6853874,-77.5428557
South Hill Tobacco Museum,36.7262507,-78.1314006
New Market Battlefield Military Museum,38.6542847,-78.6752954
Museum of American Calvary,38.6492849,-78.6783511
Danville Museum of Fine Arts and History,36.5809719,-79.4000229
Brooks Museum,38.0358385,-78.5022561
George Washington Masonic Museum,38.3019676,-77.4595316
Shannon Air Museum,38.2696271,-77.4480648
National Bank Museum,38.3022627,-77.4606515
Loudoun Museum,39.1146598,-77.5662608
Train Station and Caboose,37.5561526,-79.0863743
Freeman House Historic Site,38.9033871,-77.2651413
Hampton Roads Naval Museum,36.9505556,-76.3127778
Sweet Briar Museum,37.5575847,-79.0817637
Eleanor D Wilson Museum,37.353667,-79.9423257
Ralph Stanley Museum and Traditional Mountain Music Center,37.1499424,-82.4573639
White Oak Civil War Museum,38.301,-77.3758
Stafford County Museum,38.3232,-77.4696
Thomas Paine Cottage and Museum,40.9344444,-73.7911111
Stonewall Inn,40.7338007,-74.0021484
Fraunces Tavern Museum,40.7033867,-74.0113536
Engine House Number 2,43.2116667,-75.4552778
Jefferson County Historical Society,43.9733333,-75.9113889
Cullens Hotel,41.1127778,-74.0458333
Terrace Hotel,42.8552778,-74.985
Shoreham Hotel,40.7238889,-73.0755556
Hotel Bellport,40.7569444,-72.9386111
Frank L Baum-Oz Museum,43.045067,-75.8807474
National Museum of the American Indian,40.7040265,-74.0137472
Hotel Belleclaire,40.7823754,-73.9811723
Hotel Churchill,40.7819444,-73.9825
Science Museum of Long Island,40.8153928,-73.7013321
Van Nostrand - Starkins House And Museum,40.7944444,-73.6463889
Wantagh Museum,40.6805556,-73.5102778
Grist Mill Museum,40.6463869,-73.6632609
Rock Hall Museum,40.6089388,-73.7340929
The Peekskill Museum,41.289046,-73.9211901
Bronx Museum of the Arts,40.8310911,-73.9199471
Hammond Museum,41.3312057,-73.5817932
Earle - Wightman House Museum,40.8707183,-73.5303235
Schoolhouse Museum,41.3536111,-73.8402778
Tackapausha Museum Library,40.6676639,-73.4833816
Tackapausha Museum,40.6678592,-73.4833816
Yeshiva University Museum,40.737978,-73.9938312
Dahesh Museum of Art,40.7250957,-74.0049076
Museum of the Moving Image,40.7561949,-73.9240069
New York Transit Museum,40.6905176,-73.9899802
Museum of African Art,40.725,-73.9977778
Lower East Side Tenement Museum,40.7187837,-73.9900266
Erasmus Hall Museum,40.6494444,-73.9575
National Baseball Hall of Fame and Museum,42.6998793,-74.9231201
McClurg Museum,42.3213889,-79.5769444
Hudson Highlands Nature Center - Outdoor Discovery Campus,41.4219444,-74.0347222
The Pines Museum,41.3925,-74.4588889
Minisink Heritage Museum,41.3216667,-74.5666667
Erie Depot Museum,41.3722222,-74.6916667
Unknown,43.4062386,-73.2630947
Charlton Historical Society Museum,42.9348845,-73.9600132
Childrens Museum,43.1042641,-75.2240165
Chemung County Museum,42.0886111,-76.8005556
Neversink Valley Museum of History & Innovation,41.4586111,-74.6030556
Old Fort Museum,43.2616667,-73.5808333
Port Jervis Fireman Museum,41.3797222,-74.6877778
Sullivan County Historical Society Museum,41.6555556,-74.6852778
Holland Land Office Museum,42.9991667,-78.1908333
Shaker Museum,42.4375831,-73.5823377
Bartow-Pell Mansion Museum,40.8717809,-73.8056401
Big Springs Historical Museum,42.9739,-77.8548
Wilmington Historical Society Building,41.308587,-88.1462981
Vandalia State House State Historic Site,38.9612064,-89.0940346
Krannert Art Museum,40.1022068,-88.2308877
Menard County Historical Museum,40.0103699,-89.8497333
Douglas County Museum,39.792532,-88.2878262
Clark County Museum,39.3869807,-87.6966941
Joliet Area Historical Society Museum,41.5279331,-88.0827894
Macoupin County Historical Society Museum,39.2894922,-89.8870443
Cobden Museum,37.5339386,-89.253418
Misselhorn Art Museum,38.1203274,-89.7100995
State Historic Site Museum,41.1960147,-90.1193442
History Museum on the Square,39.9317531,-91.4103458
Lincoln-Douglas Debate Museum,39.9328982,-91.408281
Fayette County Museum,38.9620638,-89.0935073
Harvard Historical Museum,42.4205141,-88.6126004
Old Zion Museum,41.574706,-87.781532
Monticello Railway Museum,40.0547955,-88.5591221
Emma Kunz County Museum,38.5091946,-89.9769576
Beardstown River Museum,40.0175483,-90.4342918
Carl L Schweinfurth Museum and Interpretive Center,38.3328271,-88.9247872
Bureau County Historical Museum,41.3683696,-89.4664813
The Heritage Center of Clark County,39.9228377,-83.8115951
Watkins Academy Museum of the Cultural Arts,41.0842223,-81.5567853
Dittrick Museum of Medicine History,41.5059503,-81.6084402
Glendower Museum,39.4299045,-84.210029
Warther Museum,40.5256578,-81.4880407
Champaign County Historical Society Museum,40.1075201,-83.754031
Fayette County Museum,39.5389511,-83.4349176
Kettering Moraine Museum,39.6972813,-84.2141068
McKinley Monument Historical Center,40.8068642,-81.3931713
Mabel Hartzel Museum,40.9300584,-81.1045418
Massillon Museum,40.7965875,-81.5215363
Seneca County Museum,41.1160689,-83.1811105
Logan County Historical Society Museum,40.3614097,-83.7507296
Degenhart Museum,40.0492384,-81.5667884
Guernsey County Historical Museum,40.026354,-81.5896719
Cambridge Glass Museum,40.0197942,-81.5895674
Wayne County Historical Museum,40.8033898,-81.932365
Hefner Museum,39.5090238,-84.7330911
Clark County Historical Museum,39.922841,-83.8116315
Limper Museum,39.5076105,-84.7312309
Firelands Museum,41.2421798,-82.6178482
Hueston Woods Lodge,39.5718925,-84.7421649
Cleveland Hungarian Heritage Museum,41.5052033,-81.6891703
Carolyns Mini Room Museum,38.7467388,-83.84298
Squire Rich Historical Museum,41.3074389,-81.6263591
Frostville Museum,41.4057406,-81.8912979
Alpine Hills Museum,40.5033977,-81.6417916
Kerr-Harrington House Museum,40.080619,-82.8060085
Ripley Museum,38.7489609,-83.8474246
East Liverpool Firefighting Museum,40.6208978,-80.578404
East Liverpool Museum of Ceramics,40.6183978,-80.5772928
Tri-State Black Museum,40.6328423,-80.5553474
New Bremen Historical Museum,40.4386034,-84.3823957
Heritage Museum of Kappa Kappa Gamma,39.9606343,-82.9856473
Pioneer Farm Museum,39.56033,-84.756621
Follett House Museum,41.4539397,-82.7082383
Longaberger Museum,40.1242358,-82.0129142
Belmont County Museum,39.9922927,-81.1770516
Perry County Historical Society Museum,39.805901,-82.3007053
Ohio Historical Society Pottery Museum,39.7900682,-82.0851419
Euclid Historical Museum,41.5715348,-81.5331239
Museum of Appalachia,36.1817456,-84.0685291
Adventure Science Center,36.1464461,-86.7755543
Cowan Railroad Museum,35.1639718,-86.0102598
White House Inn Museum,36.4688303,-86.6610794
Cold Springs Museum,36.5833041,-86.5087772
Johnny Cash Museum,36.3256059,-86.5652728
Wickham Hall Pratt Museum,36.6382991,-87.4552119
Carmichael Inn Museum,35.7409096,-84.3371448
Tennessee State Museum,36.1726597,-86.790206
Siskin Museum of Religious Artifacts,35.0503516,-85.290513
Knoxville Museum of Art,35.9623006,-83.925184
Sinona Lodge,62.5918271,-144.6491012
The Science Place,32.7781847,-96.7630558
Discovery Science Place,32.3529267,-95.3010624
Pioneer Village of Navarro County,32.0951848,-96.4755428
The Millie Seaton Doll Collection,29.8763305,-97.9527832
Mildred Buildings,30.0857682,-94.1101798
Rogers-O'Daniel House,32.719298,-97.347517
Sebastopol House,29.5701216,-97.9727087
Fort Bliss Museum,31.8001078,-106.42693
Insights - El Paso Science Museum,31.7587198,-106.486098
Museum of Texas Handmade Furniture,29.7049735,-98.0992964
Crockett County Museum,30.7104316,-101.2004318
Ralls Historical Museum,33.678989,-101.384475
Culberson County Historic Museum,31.0831883,-104.815492
Foard County Museum,33.9849088,-99.7247434
Burlington-Rock Island Railroad Museum,31.6262812,-96.285251
Frio Pioneer Jail Museum,28.8875965,-99.0930317
Freestone County Historical Museum,31.7265572,-96.163026
Seagraves-Loop Museum,32.8520428,-102.4632403
Galveston County Historical Museum,29.3033635,-94.7888293
Texas City Museum,29.3884273,-94.9029122
United States Army Air Defense Artillery Museum,34.6752979,-98.4118755
Ennis Railroad and Cultural Heritage Museum,32.2865348,-96.6016557
Fayette Heritage Museum and Archives,29.8991147,-96.8722024
N W Faison Home and Museum,29.8991147,-96.8724802
Center for American History Winedale Historical Center,30.0535584,-96.758167
Fire Hall Museum,33.9849041,-99.7247948
Round Top Area History Museum,30.0535538,-96.7580329
Schulenburg Historical Museum,29.7130103,-96.9249817
Humble Museum,29.9982209,-95.2606172
Galveston Historic Seaport,29.3087434,-94.7818409
Museum of American Architecture and Decorative Arts,29.6930202,-95.5147976
Presidio la Bahia Museum,28.6476489,-97.3828389
Market House Museum,28.6668984,-97.3910834
Pasadena Historical Museum,29.7105779,-95.2099005
Museum of Printing History,29.7554873,-95.3968178
Calhoun County Museum,28.6126525,-96.6261145
Callahan County Pioneer Museum,32.3948203,-99.3945238
Brownsville Art League Fine Arts Museum,25.8950807,-97.4949835
Barbers Hill-Mont Belvieu Museum,29.8572531,-94.8660171
Wallisville Heritage Park Museum,29.864942,-94.6913079
Norman Memorial Museum,31.7940621,-95.1493881
Brazosport Museum of Natural Science,29.0460719,-95.4062776
Brazos Heritage Museum,29.0216346,-95.3338266
Morton Museum of Cooke County,33.6223304,-97.1452901
Burleson County Czech Heritage Museum,30.5313152,-96.6935858
Somerville Historical Museum,30.4368735,-96.5005227
Burleson County Historical Museum,30.5329818,-96.6913635
Columbia Historical Museum Association,29.1437852,-95.6457712
Hanger 10 Flying Museum,33.2195633,-97.1841814
Dickens County Museum,33.6222837,-100.8371246
Courthouse-on-the-Square Museum,33.214996,-97.1330758
Delta County Patterson Memorial Museum,33.3739982,-95.694126
Nordheim Historical Museum,28.8977579,-97.5608291
Yorktown Historical Museum,29.0183088,-97.5649952
Comanche County Museum,31.9084801,-98.6581039
The Earnest and Dorothy Barrow Foundation Museum,31.4498824,-100.0606364
3rd Calvary Museum,31.8114964,-106.418041
Dallas Museum of Natural History,32.7770736,-96.7625002
A W Perry Homestead Museum,32.9584288,-96.8963137
The Sixth Floor Museum at Dealey Plaza,32.7797097,-96.8084399
Light Crust Doughboys Hall of Fame Museum,32.7667955,-96.6016594
Star of the Republic Museum,30.3325057,-96.2292883
San Antonio Art League Museum,29.4166014,-98.4908493
Texas Highway Patrol Museum,29.4157728,-98.4890113
United States Army Medical Department Museum,29.461343,-98.4380715
East Central Schools Museum,29.3488476,-98.2952898
Skidmore Historical Society Museum,28.2516393,-97.6847242
Bell County Museum,31.0575294,-97.4630855
Czech Heritage Museum,31.1025727,-97.340636
Railroad and Pioneer Museum,31.0956438,-97.3451665
Christine Depot Museum,28.7852579,-98.4939057
Smithville Railroad Historical Park and Museum,30.041331,-97.1383206
McDonald Museum,31.8729461,-95.5032879
Howard House Museum,31.7701768,-95.6263602
Alvin Museum,29.397181,-95.2393783
Armstrong County Museum,35.1072447,-101.3609298
The Heritage Society Museum of Weimar,29.7021778,-96.7727553
Keith-Traylor Museum,29.7105119,-96.5433046
Collingsworth County Museum,34.8583882,-100.21317
Alley Log Cabin and Antique Tool Museum,29.7046271,-96.5420311
Tate-Senftenberg-Brandon House Museum,29.7066232,-96.53886
Mary Elizabeth Hopkins Santa Claus Museum,29.7044643,-96.5421768
Prairie Edge Museum,29.5874615,-96.3327436
Whiteface Historical Museum,33.5075993,-102.7077039
Childress County Heritage Museum,34.4236796,-100.2081653
Heritage Farmstead Museum,33.0191999,-96.7315817
Nave Museum,28.8028075,-97.0075931
Gibbs-Powell House Museum,30.7240199,-95.5527105
Whitehead Memorial Museum,29.3521743,-100.898149
Sabinal Canyon Museum,29.5677289,-99.5686605
Van Area Oil and Historical Museum,32.525865,-95.658131
Edgewood Heritage Park Museum,32.6994658,-95.8859165
Mendoza Trail Museum,31.3326423,-102.2134724
Historic Upshur Museum,32.7294944,-94.9436925
Briscoe-Garner Museum,29.2125113,-99.7922199
Rankin Museum,31.3356994,-101.95902
Heritage Village Museum,30.7699232,-94.442421
Laguna Gloria Art Museum,30.3121569,-97.7743787
San Angelo Museum of Fine Arts,31.4570471,-100.432729
Terry County Historical Museum,33.1762035,-102.2696264
Throckmorton County Museum,33.1901029,-99.276745
E H Danner Museum of Telephony,31.4534948,-100.430648
Women for Abilene Christian University Museum,32.4659582,-99.7117546
Texas State Museum of History,32.7362425,-97.1300106
Texas Air Command Museum,32.6634669,-97.0908424
Tarrant County Black Historical and Genealogical Museum,32.7342977,-97.315016
Giddings-Wilkin House Museum,30.1738269,-96.392744
Rattlesnake Bomber Base Museum,31.542435,-103.1276695
Waller County Historical Museum,29.7882865,-95.9535662
La Paz Museum,27.1703063,-99.3305933
Denver City Historical Museum,32.9687142,-102.8318744
Wise County Heritage Museum,33.2228535,-97.5868096
Coupland Museum,30.5377017,-97.3127735
Red River Valley Museum,34.1578836,-99.3208344
Pioneer West Museum,35.2159069,-100.2476655
Kell House Museum,33.9075975,-98.4967207
Wharton County Historical Museum,29.3438231,-96.092151
Mobeetie Jail Museum,35.5186576,-100.434573
Egypt Plantation Museum,29.3977455,-96.2188516
"El Campo Museum of Art, History, and Natural Science",29.2160843,-96.2855204
